lat,lng,elevation
2.3265,33.2541,1034.4615
2.3266,33.2541,1034.6373
2.3267,33.2541,1034.8131
2.3268,33.2541,1034.9888
2.3189,33.2542,1037.1222
2.319,33.2542,1037.1222
2.3191,33.2542,1037.1222
2.3192,33.2542,1037.1222
2.3193,33.2542,1037.1222
2.3194,33.2542,1037.1222
2.3195,33.2542,1037.1389
2.3196,33.2542,1037.2845
2.3197,33.2542,1037.4302
2.3198,33.2542,1037.5758
2.3199,33.2542,1037.7214
2.32,33.2542,1037.8671
2.3201,33.2542,1038.0127
2.3202,33.2542,1038.052
2.3203,33.2542,1037.7697
2.3204,33.2542,1037.4873
2.3205,33.2542,1037.205
2.3206,33.2542,1036.9226
2.3207,33.2542,1036.6401
2.3208,33.2542,1036.3578
2.3209,33.2542,1036.0131
2.321,33.2542,1035.5673
2.3211,33.2542,1035.1215
2.3212,33.2542,1034.6757
2.3213,33.2542,1034.2299
2.3214,33.2542,1033.7841
2.3215,33.2542,1033.3383
2.3216,33.2542,1033.1881
2.3217,33.2542,1033.3159
2.3218,33.2542,1033.4437
2.3219,33.2542,1033.5715
2.322,33.2542,1033.6995
2.3221,33.2542,1033.8273
2.3222,33.2542,1033.9551
2.3223,33.2542,1034.0887
2.3224,33.2542,1034.2255
2.3225,33.2542,1034.3622
2.3226,33.2542,1034.4989
2.3227,33.2542,1034.6357
2.3228,33.2542,1034.7725
2.3229,33.2542,1034.9092
2.323,33.2542,1034.8319
2.3231,33.2542,1034.6952
2.3232,33.2542,1034.5585
2.3233,33.2542,1034.4218
2.3234,33.2542,1034.2849
2.3235,33.2542,1034.1482
2.3236,33.2542,1034.0115
2.3237,33.2542,1033.8748
2.3238,33.2542,1033.738
2.3239,33.2542,1033.6013
2.324,33.2542,1033.4645
2.3241,33.2542,1033.3278
2.3242,33.2542,1033.191
2.3243,33.2542,1033.0538
2.3244,33.2542,1032.9082
2.3245,33.2542,1032.7626
2.3246,33.2542,1032.6169
2.3247,33.2542,1032.4713
2.3248,33.2542,1032.3257
2.3249,33.2542,1032.1801
2.325,33.2542,1032.0878
2.3251,33.2542,1032.2334
2.3252,33.2542,1032.379
2.3253,33.2542,1032.5247
2.3254,33.2542,1032.6703
2.3255,33.2542,1032.8159
2.3256,33.2542,1032.9615
2.3257,33.2542,1033.1072
2.3258,33.2542,1033.2528
2.3259,33.2542,1033.3984
2.326,33.2542,1033.5441
2.3261,33.2542,1033.6897
2.3262,33.2542,1033.8353
2.3263,33.2542,1033.981
2.3264,33.2542,1034.1306
2.3265,33.2542,1034.2852
2.3266,33.2542,1034.4397
2.3267,33.2542,1034.5942
2.3268,33.2542,1034.7488
2.3189,33.2543,1036.9033
2.319,33.2543,1036.8911
2.3191,33.2543,1036.8788
2.3192,33.2543,1036.8665
2.3193,33.2543,1036.8541
2.3194,33.2543,1036.8418
2.3195,33.2543,1036.8462
2.3196,33.2543,1036.9795
2.3197,33.2543,1037.1128
2.3198,33.2543,1037.2462
2.3199,33.2543,1037.3795
2.32,33.2543,1037.5128
2.3201,33.2543,1037.6461
2.3202,33.2543,1037.6832
2.3203,33.2543,1037.4288
2.3204,33.2543,1037.1746
2.3205,33.2543,1036.9202
2.3206,33.2543,1036.6659
2.3207,33.2543,1036.4115
2.3208,33.2543,1036.1572
2.3209,33.2543,1035.8331
2.321,33.2543,1035.3962
2.3211,33.2543,1034.9594
2.3212,33.2543,1034.5225
2.3213,33.2543,1034.0856
2.3214,33.2543,1033.6487
2.3215,33.2543,1033.2118
2.3216,33.2543,1033.0751
2.3217,33.2543,1033.2207
2.3218,33.2543,1033.3663
2.3219,33.2543,1033.512
2.322,33.2543,1033.6576
2.3221,33.2543,1033.8032
2.3222,33.2543,1033.9489
2.3223,33.2543,1034.0945
2.3224,33.2543,1034.2401
2.3225,33.2543,1034.3857
2.3226,33.2543,1034.5314
2.3227,33.2543,1034.677
2.3228,33.2543,1034.8226
2.3229,33.2543,1034.9683
2.323,33.2543,1034.8956
2.3231,33.2543,1034.7623
2.3232,33.2543,1034.629
2.3233,33.2543,1034.4957
2.3234,33.2543,1034.3624
2.3235,33.2543,1034.2291
2.3236,33.2543,1034.0957
2.3237,33.2543,1033.9512
2.3238,33.2543,1033.8055
2.3239,33.2543,1033.6599
2.324,33.2543,1033.5143
2.3241,33.2543,1033.3687
2.3242,33.2543,1033.223
2.3243,33.2543,1033.0768
2.3244,33.2543,1032.9188
2.3245,33.2543,1032.7609
2.3246,33.2543,1032.6029
2.3247,33.2543,1032.4449
2.3248,33.2543,1032.287
2.3249,33.2543,1032.129
2.325,33.2543,1032.0244
2.3251,33.2543,1032.1577
2.3252,33.2543,1032.291
2.3253,33.2543,1032.4244
2.3254,33.2543,1032.5577
2.3255,33.2543,1032.691
2.3256,33.2543,1032.8243
2.3257,33.2543,1032.9615
2.3258,33.2543,1033.1072
2.3259,33.2543,1033.2528
2.326,33.2543,1033.3984
2.3261,33.2543,1033.5441
2.3262,33.2543,1033.6897
2.3263,33.2543,1033.8353
2.3264,33.2543,1033.981
2.3265,33.2543,1034.1267
2.3266,33.2543,1034.2723
2.3267,33.2543,1034.418
2.3268,33.2543,1034.5636
2.3189,33.2544,1036.7369
2.319,33.2544,1036.7034
2.3191,33.2544,1036.6699
2.3192,33.2544,1036.6364
2.3193,33.2544,1036.6028
2.3194,33.2544,1036.5693
2.3195,33.2544,1036.5525
2.3196,33.2544,1036.6646
2.3197,33.2544,1036.7767
2.3198,33.2544,1036.8888
2.3199,33.2544,1037.001
2.32,33.2544,1037.113
2.3201,33.2544,1037.2252
2.3202,33.2544,1037.2621
2.3203,33.2544,1037.0714
2.3204,33.2544,1036.8807
2.3205,33.2544,1036.6899
2.3206,33.2544,1036.4993
2.3207,33.2544,1036.3086
2.3208,33.2544,1036.1179
2.3209,33.2544,1035.8331
2.321,33.2544,1035.3962
2.3211,33.2544,1034.9594
2.3212,33.2544,1034.5225
2.3213,33.2544,1034.0856
2.3214,33.2544,1033.6487
2.3215,33.2544,1033.2118
2.3216,33.2544,1033.0751
2.3217,33.2544,1033.2207
2.3218,33.2544,1033.3663
2.3219,33.2544,1033.512
2.322,33.2544,1033.6576
2.3221,33.2544,1033.8032
2.3222,33.2544,1033.9489
2.3223,33.2544,1034.0945
2.3224,33.2544,1034.2401
2.3225,33.2544,1034.3857
2.3226,33.2544,1034.5314
2.3227,33.2544,1034.677
2.3228,33.2544,1034.8226
2.3229,33.2544,1034.9683
2.323,33.2544,1034.9122
2.3231,33.2544,1034.8002
2.3232,33.2544,1034.6881
2.3233,33.2544,1034.5759
2.3234,33.2544,1034.4639
2.3235,33.2544,1034.3517
2.3236,33.2544,1034.2396
2.3237,33.2544,1034.0968
2.3238,33.2544,1033.9512
2.3239,33.2544,1033.8055
2.324,33.2544,1033.6599
2.3241,33.2544,1033.5143
2.3242,33.2544,1033.3687
2.3243,33.2544,1033.2213
2.3244,33.2544,1033.0421
2.3245,33.2544,1032.863
2.3246,33.2544,1032.6838
2.3247,33.2544,1032.5046
2.3248,33.2544,1032.3256
2.3249,33.2544,1032.1464
2.325,33.2544,1032.0205
2.3251,33.2544,1032.1327
2.3252,33.2544,1032.2448
2.3253,33.2544,1032.3568
2.3254,33.2544,1032.469
2.3255,33.2544,1032.5811
2.3256,33.2544,1032.6932
2.3257,33.2544,1032.8159
2.3258,33.2544,1032.9615
2.3259,33.2544,1033.1072
2.326,33.2544,1033.2528
2.3261,33.2544,1033.3984
2.3262,33.2544,1033.5441
2.3263,33.2544,1033.6897
2.3264,33.2544,1033.8353
2.3265,33.2544,1033.981
2.3266,33.2544,1034.1267
2.3267,33.2544,1034.2723
2.3268,33.2544,1034.418
2.319,33.2545,1036.5157
2.3191,33.2545,1036.4611
2.3192,33.2545,1036.4063
2.3193,33.2545,1036.3516
2.3194,33.2545,1036.2968
2.3195,33.2545,1036.2588
2.3196,33.2545,1036.3497
2.3197,33.2545,1036.4406
2.3198,33.2545,1036.5315
2.3199,33.2545,1036.6224
2.32,33.2545,1036.7133
2.3201,33.2545,1036.8042
2.3202,33.2545,1036.8409
2.3203,33.2545,1036.7139
2.3204,33.2545,1036.5868
2.3205,33.2545,1036.4597
2.3206,33.2545,1036.3326
2.3207,33.2545,1036.2056
2.3208,33.2545,1036.0785
2.3209,33.2545,1035.8331
2.321,33.2545,1035.3962
2.3211,33.2545,1034.9594
2.3212,33.2545,1034.5225
2.3213,33.2545,1034.0856
2.3214,33.2545,1033.6487
2.3215,33.2545,1033.2118
2.3216,33.2545,1033.0751
2.3217,33.2545,1033.2207
2.3218,33.2545,1033.3663
2.3219,33.2545,1033.512
2.322,33.2545,1033.6576
2.3221,33.2545,1033.8032
2.3222,33.2545,1033.9489
2.3223,33.2545,1034.0945
2.3224,33.2545,1034.2401
2.3225,33.2545,1034.3857
2.3226,33.2545,1034.5314
2.3227,33.2545,1034.677
2.3228,33.2545,1034.8226
2.3229,33.2545,1034.9683
2.323,33.2545,1034.9288
2.3231,33.2545,1034.838
2.3232,33.2545,1034.7471
2.3233,33.2545,1034.6561
2.3234,33.2545,1034.5653
2.3235,33.2545,1034.4744
2.3236,33.2545,1034.3834
2.3237,33.2545,1034.2424
2.3238,33.2545,1034.0968
2.3239,33.2545,1033.9512
2.324,33.2545,1033.8055
2.3241,33.2545,1033.6599
2.3242,33.2545,1033.5143
2.3243,33.2545,1033.3658
2.3244,33.2545,1033.1655
2.3245,33.2545,1032.9652
2.3246,33.2545,1032.7648
2.3247,33.2545,1032.5645
2.3248,33.2545,1032.364
2.3249,33.2545,1032.1637
2.325,33.2545,1032.0166
2.3251,33.2545,1032.1075
2.3252,33.2545,1032.1985
2.3253,33.2545,1032.2893
2.3254,33.2545,1032.3802
2.3255,33.2545,1032.4712
2.3256,33.2545,1032.562
2.3257,33.2545,1032.6703
2.3258,33.2545,1032.8159
2.3259,33.2545,1032.9615
2.326,33.2545,1033.1072
2.3261,33.2545,1033.2528
2.3262,33.2545,1033.3984
2.3263,33.2545,1033.5441
2.3264,33.2545,1033.6897
2.3265,33.2545,1033.8353
2.3266,33.2545,1033.981
2.3267,33.2545,1034.1267
2.3268,33.2545,1034.2723
2.319,33.2546,1036.3281
2.3191,33.2546,1036.2522
2.3192,33.2546,1036.1761
2.3193,33.2546,1036.1002
2.3194,33.2546,1036.0243
2.3195,33.2546,1035.9651
2.3196,33.2546,1036.0348
2.3197,33.2546,1036.1045
2.3198,33.2546,1036.1742
2.3199,33.2546,1036.2439
2.32,33.2546,1036.3136
2.3201,33.2546,1036.3832
2.3202,33.2546,1036.4199
2.3203,33.2546,1036.3564
2.3204,33.2546,1036.293
2.3205,33.2546,1036.2295
2.3206,33.2546,1036.1661
2.3207,33.2546,1036.1027
2.3208,33.2546,1036.0392
2.3209,33.2546,1035.8331
2.321,33.2546,1035.3962
2.3211,33.2546,1034.9594
2.3212,33.2546,1034.5225
2.3213,33.2546,1034.0856
2.3214,33.2546,1033.6487
2.3215,33.2546,1033.2118
2.3216,33.2546,1033.0751
2.3217,33.2546,1033.2207
2.3218,33.2546,1033.3663
2.3219,33.2546,1033.512
2.322,33.2546,1033.6576
2.3221,33.2546,1033.8032
2.3222,33.2546,1033.9489
2.3223,33.2546,1034.0945
2.3224,33.2546,1034.2401
2.3225,33.2546,1034.3857
2.3226,33.2546,1034.5314
2.3227,33.2546,1034.677
2.3228,33.2546,1034.8226
2.3229,33.2546,1034.9683
2.323,33.2546,1034.9454
2.3231,33.2546,1034.8757
2.3232,33.2546,1034.806
2.3233,33.2546,1034.7365
2.3234,33.2546,1034.6667
2.3235,33.2546,1034.597
2.3236,33.2546,1034.5273
2.3237,33.2546,1034.3881
2.3238,33.2546,1034.2424
2.3239,33.2546,1034.0968
2.324,33.2546,1033.9512
2.3241,33.2546,1033.8055
2.3242,33.2546,1033.6599
2.3243,33.2546,1033.5105
2.3244,33.2546,1033.2889
2.3245,33.2546,1033.0673
2.3246,33.2546,1032.8457
2.3247,33.2546,1032.6241
2.3248,33.2546,1032.4026
2.3249,33.2546,1032.181
2.325,33.2546,1032.0128
2.3251,33.2546,1032.0824
2.3252,33.2546,1032.1521
2.3253,33.2546,1032.2218
2.3254,33.2546,1032.2915
2.3255,33.2546,1032.3612
2.3256,33.2546,1032.4309
2.3257,33.2546,1032.5247
2.3258,33.2546,1032.6703
2.3259,33.2546,1032.8159
2.326,33.2546,1032.9615
2.3261,33.2546,1033.1072
2.3262,33.2546,1033.2528
2.3263,33.2546,1033.3984
2.3264,33.2546,1033.5441
2.3265,33.2546,1033.6897
2.3266,33.2546,1033.8353
2.3267,33.2546,1033.981
2.3268,33.2546,1034.1267
2.319,33.2547,1036.1404
2.3191,33.2547,1036.0433
2.3192,33.2547,1035.9462
2.3193,33.2547,1035.849
2.3194,33.2547,1035.7518
2.3195,33.2547,1035.6714
2.3196,33.2547,1035.7198
2.3197,33.2547,1035.7683
2.3198,33.2547,1035.8168
2.3199,33.2547,1035.8654
2.32,33.2547,1035.9138
2.3201,33.2547,1035.9623
2.3202,33.2547,1035.9988
2.3203,33.2547,1035.9989
2.3204,33.2547,1035.9991
2.3205,33.2547,1035.9993
2.3206,33.2547,1035.9995
2.3207,33.2547,1035.9998
2.3208,33.2547,1035.9999
2.3209,33.2547,1035.8331
2.321,33.2547,1035.3962
2.3211,33.2547,1034.9594
2.3212,33.2547,1034.5225
2.3213,33.2547,1034.0856
2.3214,33.2547,1033.6487
2.3215,33.2547,1033.2118
2.3216,33.2547,1033.0751
2.3217,33.2547,1033.2207
2.3218,33.2547,1033.3663
2.3219,33.2547,1033.512
2.322,33.2547,1033.6576
2.3221,33.2547,1033.8032
2.3222,33.2547,1033.9489
2.3223,33.2547,1034.0945
2.3224,33.2547,1034.2401
2.3225,33.2547,1034.3857
2.3226,33.2547,1034.5314
2.3227,33.2547,1034.677
2.3228,33.2547,1034.8226
2.3229,33.2547,1034.9683
2.323,33.2547,1034.962
2.3231,33.2547,1034.9136
2.3232,33.2547,1034.8651
2.3233,33.2547,1034.8167
2.3234,33.2547,1034.7682
2.3235,33.2547,1034.7196
2.3236,33.2547,1034.6711
2.3237,33.2547,1034.5337
2.3238,33.2547,1034.3881
2.3239,33.2547,1034.2424
2.324,33.2547,1034.0968
2.3241,33.2547,1033.9512
2.3242,33.2547,1033.8055
2.3243,33.2547,1033.655
2.3244,33.2547,1033.4122
2.3245,33.2547,1033.1694
2.3246,33.2547,1032.9266
2.3247,33.2547,1032.684
2.3248,33.2547,1032.4412
2.3249,33.2547,1032.1984
2.325,33.2547,1032.0089
2.3251,33.2547,1032.0574
2.3252,33.2547,1032.1058
2.3253,33.2547,1032.1543
2.3254,33.2547,1032.2028
2.3255,33.2547,1032.2513
2.3256,33.2547,1032.2998
2.3257,33.2547,1032.379
2.3258,33.2547,1032.5247
2.3259,33.2547,1032.6703
2.326,33.2547,1032.8159
2.3261,33.2547,1032.9615
2.3262,33.2547,1033.1072
2.3263,33.2547,1033.2528
2.3264,33.2547,1033.3984
2.3265,33.2547,1033.5441
2.3266,33.2547,1033.6897
2.3267,33.2547,1033.8353
2.3268,33.2547,1033.981
2.3191,33.2548,1035.8344
2.3192,33.2548,1035.7161
2.3193,33.2548,1035.5977
2.3194,33.2548,1035.4794
2.3195,33.2548,1035.3777
2.3196,33.2548,1035.4049
2.3197,33.2548,1035.4323
2.3198,33.2548,1035.4595
2.3199,33.2548,1035.4868
2.32,33.2548,1035.514
2.3201,33.2548,1035.5413
2.3202,33.2548,1035.5776
2.3203,33.2548,1035.6415
2.3204,33.2548,1035.7053
2.3205,33.2548,1035.7692
2.3206,33.2548,1035.8329
2.3207,33.2548,1035.8967
2.3208,33.2548,1035.9606
2.3209,33.2548,1035.8331
2.321,33.2548,1035.3962
2.3211,33.2548,1034.9594
2.3212,33.2548,1034.5225
2.3213,33.2548,1034.0856
2.3214,33.2548,1033.6487
2.3215,33.2548,1033.2118
2.3216,33.2548,1033.0751
2.3217,33.2548,1033.2207
2.3218,33.2548,1033.3663
2.3219,33.2548,1033.512
2.322,33.2548,1033.6576
2.3221,33.2548,1033.8032
2.3222,33.2548,1033.9489
2.3223,33.2548,1034.0945
2.3224,33.2548,1034.2401
2.3225,33.2548,1034.3857
2.3226,33.2548,1034.5314
2.3227,33.2548,1034.677
2.3228,33.2548,1034.8226
2.3229,33.2548,1034.9683
2.323,33.2548,1034.9786
2.3231,33.2548,1034.9514
2.3232,33.2548,1034.9241
2.3233,33.2548,1034.8969
2.3234,33.2548,1034.8695
2.3235,33.2548,1034.8423
2.3236,33.2548,1034.8151
2.3237,33.2548,1034.6793
2.3238,33.2548,1034.5337
2.3239,33.2548,1034.3881
2.324,33.2548,1034.2424
2.3241,33.2548,1034.0968
2.3242,33.2548,1033.9512
2.3243,33.2548,1033.7997
2.3244,33.2548,1033.5356
2.3245,33.2548,1033.2716
2.3246,33.2548,1033.0077
2.3247,33.2548,1032.7437
2.3248,33.2548,1032.4796
2.3249,33.2548,1032.2157
2.325,33.2548,1032.005
2.3251,33.2548,1032.0322
2.3252,33.2548,1032.0596
2.3253,33.2548,1032.0868
2.3254,33.2548,1032.1141
2.3255,33.2548,1032.1414
2.3256,33.2548,1032.1686
2.3257,33.2548,1032.2334
2.3258,33.2548,1032.379
2.3259,33.2548,1032.5247
2.326,33.2548,1032.6703
2.3261,33.2548,1032.8159
2.3262,33.2548,1032.9615
2.3263,33.2548,1033.1072
2.3264,33.2548,1033.2528
2.3265,33.2548,1033.3984
2.3266,33.2548,1033.5441
2.3267,33.2548,1033.6897
2.3268,33.2548,1033.8353
2.3191,33.2549,1035.6255
2.3192,33.2549,1035.486
2.3193,33.2549,1035.3464
2.3194,33.2549,1035.2068
2.3195,33.2549,1035.084
2.3196,33.2549,1035.0901
2.3197,33.2549,1035.0961
2.3198,33.2549,1035.1022
2.3199,33.2549,1035.1083
2.32,33.2549,1035.1143
2.3201,33.2549,1035.1204
2.3202,33.2549,1035.1565
2.3203,33.2549,1035.2839
2.3204,33.2549,1035.4115
2.3205,33.2549,1035.5389
2.3206,33.2549,1035.6664
2.3207,33.2549,1035.7938
2.3208,33.2549,1035.9213
2.3209,33.2549,1035.8331
2.321,33.2549,1035.3962
2.3211,33.2549,1034.9594
2.3212,33.2549,1034.5225
2.3213,33.2549,1034.0856
2.3214,33.2549,1033.6487
2.3215,33.2549,1033.2118
2.3216,33.2549,1033.0751
2.3217,33.2549,1033.2207
2.3218,33.2549,1033.3663
2.3219,33.2549,1033.512
2.322,33.2549,1033.6576
2.3221,33.2549,1033.8032
2.3222,33.2549,1033.9489
2.3223,33.2549,1034.0945
2.3224,33.2549,1034.2401
2.3225,33.2549,1034.3857
2.3226,33.2549,1034.5314
2.3227,33.2549,1034.677
2.3228,33.2549,1034.8226
2.3229,33.2549,1034.9683
2.323,33.2549,1034.9952
2.3231,33.2549,1034.9891
2.3232,33.2549,1034.9832
2.3233,33.2549,1034.9771
2.3234,33.2549,1034.9709
2.3235,33.2549,1034.965
2.3236,33.2549,1034.9589
2.3237,33.2549,1034.825
2.3238,33.2549,1034.6793
2.3239,33.2549,1034.5337
2.324,33.2549,1034.3881
2.3241,33.2549,1034.2424
2.3242,33.2549,1034.0968
2.3243,33.2549,1033.9442
2.3244,33.2549,1033.6591
2.3245,33.2549,1033.3738
2.3246,33.2549,1033.0886
2.3247,33.2549,1032.8033
2.3248,33.2549,1032.5182
2.3249,33.2549,1032.233
2.325,33.2549,1032.0011
2.3251,33.2549,1032.0072
2.3252,33.2549,1032.0132
2.3253,33.2549,1032.0193
2.3254,33.2549,1032.0254
2.3255,33.2549,1032.0314
2.3256,33.2549,1032.0375
2.3257,33.2549,1032.0878
2.3258,33.2549,1032.2334
2.3259,33.2549,1032.379
2.326,33.2549,1032.5247
2.3261,33.2549,1032.6703
2.3262,33.2549,1032.8159
2.3263,33.2549,1032.9615
2.3264,33.2549,1033.1072
2.3265,33.2549,1033.2528
2.3266,33.2549,1033.3984
2.3267,33.2549,1033.5441
2.3268,33.2549,1033.6897
2.3191,33.255,1035.7738
2.3192,33.255,1035.6282
2.3193,33.255,1035.4825
2.3194,33.255,1035.3369
2.3195,33.255,1035.2097
2.3196,33.255,1035.2249
2.3197,33.255,1035.24
2.3198,33.255,1035.2551
2.3199,33.255,1035.2703
2.32,33.255,1035.2855
2.3201,33.255,1035.3007
2.3202,33.255,1035.3444
2.3203,33.255,1035.4749
2.3204,33.255,1035.6053
2.3205,33.255,1035.7358
2.3206,33.255,1035.8663
2.3207,33.255,1035.9968
2.3208,33.255,1036.1273
2.3209,33.255,1036.0585
2.321,33.255,1035.6671
2.3211,33.255,1035.2756
2.3212,33.255,1034.8842
2.3213,33.255,1034.4927
2.3214,33.255,1034.1012
2.3215,33.255,1033.7097
2.3216,33.255,1033.5795
2.3217,33.255,1033.6948
2.3218,33.255,1033.8102
2.3219,33.255,1033.9254
2.322,33.255,1034.0408
2.3221,33.255,1034.1561
2.3222,33.255,1034.2715
2.3223,33.255,1034.3967
2.3224,33.255,1034.5272
2.3225,33.255,1034.6577
2.3226,33.255,1034.7881
2.3227,33.255,1034.9186
2.3228,33.255,1035.0491
2.3229,33.255,1035.1796
2.323,33.255,1035.1962
2.3231,33.255,1035.181
2.3232,33.255,1035.1659
2.3233,33.255,1035.1508
2.3234,33.255,1035.1356
2.3235,33.255,1035.1204
2.3236,33.255,1035.1052
2.3237,33.255,1034.9567
2.3238,33.255,1034.7959
2.3239,33.255,1034.6351
2.324,33.255,1034.4744
2.3241,33.255,1034.3136
2.3242,33.255,1034.1528
2.3243,33.255,1033.9863
2.3244,33.255,1033.7102
2.3245,33.255,1033.4341
2.3246,33.255,1033.158
2.3247,33.255,1032.8818
2.3248,33.255,1032.6057
2.3249,33.255,1032.3296
2.325,33.255,1032.1012
2.3251,33.255,1032.0861
2.3252,33.255,1032.0709
2.3253,33.255,1032.0558
2.3254,33.255,1032.0406
2.3255,33.255,1032.0255
2.3256,33.255,1032.0104
2.3257,33.255,1032.0413
2.3258,33.255,1032.1718
2.3259,33.255,1032.3022
2.326,33.255,1032.4327
2.3261,33.255,1032.5632
2.3262,33.255,1032.6937
2.3263,33.255,1032.8242
2.3264,33.255,1032.9547
2.3265,33.255,1033.0852
2.3266,33.255,1033.2157
2.3267,33.255,1033.3462
2.3268,33.255,1033.4767
2.3192,33.2551,1035.9194
2.3193,33.2551,1035.7738
2.3194,33.2551,1035.6282
2.3195,33.2551,1035.5034
2.3196,33.2551,1035.5398
2.3197,33.2551,1035.5762
2.3198,33.2551,1035.6125
2.3199,33.2551,1035.6489
2.32,33.2551,1035.6852
2.3201,33.2551,1035.7216
2.3202,33.2551,1035.776
2.3203,33.2551,1035.8854
2.3204,33.2551,1035.9946
2.3205,33.2551,1036.1039
2.3206,33.2551,1036.2131
2.3207,33.2551,1036.3224
2.3208,33.2551,1036.4318
2.3209,33.2551,1036.3741
2.321,33.2551,1036.0463
2.3211,33.2551,1035.7184
2.3212,33.2551,1035.3906
2.3213,33.2551,1035.0627
2.3214,33.2551,1034.7349
2.3215,33.2551,1034.4071
2.3216,33.2551,1034.2858
2.3217,33.2551,1034.3586
2.3218,33.2551,1034.4316
2.3219,33.2551,1034.5045
2.322,33.2551,1034.5775
2.3221,33.2551,1034.6504
2.3222,33.2551,1034.7233
2.3223,33.2551,1034.8198
2.3224,33.2551,1034.9291
2.3225,33.2551,1035.0383
2.3226,33.2551,1035.1477
2.3227,33.2551,1035.257
2.3228,33.2551,1035.3662
2.3229,33.2551,1035.4755
2.323,33.2551,1035.4708
2.3231,33.2551,1035.4344
2.3232,33.2551,1035.3981
2.3233,33.2551,1035.3618
2.3234,33.2551,1035.3254
2.3235,33.2551,1035.2891
2.3236,33.2551,1035.2527
2.3237,33.2551,1035.0829
2.3238,33.2551,1034.9009
2.3239,33.2551,1034.719
2.324,33.2551,1034.537
2.3241,33.2551,1034.355
2.3242,33.2551,1034.173
2.3243,33.2551,1033.9874
2.3244,33.2551,1033.7324
2.3245,33.2551,1033.4775
2.3246,33.2551,1033.2227
2.3247,33.2551,1032.9677
2.3248,33.2551,1032.7128
2.3249,33.2551,1032.4579
2.325,33.2551,1032.2429
2.3251,33.2551,1032.2067
2.3252,33.2551,1032.1703
2.3253,33.2551,1032.1339
2.3254,33.2551,1032.0975
2.3255,33.2551,1032.0612
2.3256,33.2551,1032.0249
2.3257,33.2551,1032.0345
2.3258,33.2551,1032.1439
2.3259,33.2551,1032.2532
2.326,33.2551,1032.3624
2.3261,33.2551,1032.4717
2.3262,33.2551,1032.5811
2.3263,33.2551,1032.6903
2.3264,33.2551,1032.7996
2.3265,33.2551,1032.9088
2.3266,33.2551,1033.0181
2.3267,33.2551,1033.1274
2.3268,33.2551,1033.2367
2.3192,33.2552,1036.2107
2.3193,33.2552,1036.0651
2.3194,33.2552,1035.9194
2.3195,33.2552,1035.7971
2.3196,33.2552,1035.8547
2.3197,33.2552,1035.9122
2.3198,33.2552,1035.9698
2.3199,33.2552,1036.0275
2.32,33.2552,1036.085
2.3201,33.2552,1036.1426
2.3202,33.2552,1036.2076
2.3203,33.2552,1036.2958
2.3204,33.2552,1036.3838
2.3205,33.2552,1036.4719
2.3206,33.2552,1036.5599
2.3207,33.2552,1036.6481
2.3208,33.2552,1036.7361
2.3209,33.2552,1036.6897
2.321,33.2552,1036.4254
2.3211,33.2552,1036.1613
2.3212,33.2552,1035.897
2.3213,33.2552,1035.6328
2.3214,33.2552,1035.3687
2.3215,33.2552,1035.1044
2.3216,33.2552,1034.9921
2.3217,33.2552,1035.0226
2.3218,33.2552,1035.0531
2.3219,33.2552,1035.0836
2.322,33.2552,1035.1141
2.3221,33.2552,1035.1447
2.3222,33.2552,1035.175
2.3223,33.2552,1035.2429
2.3224,33.2552,1035.3311
2.3225,33.2552,1035.4191
2.3226,33.2552,1035.5072
2.3227,33.2552,1035.5952
2.3228,33.2552,1035.6833
2.3229,33.2552,1035.7714
2.323,33.2552,1035.7455
2.3231,33.2552,1035.688
2.3232,33.2552,1035.6304
2.3233,33.2552,1035.5728
2.3234,33.2552,1035.5153
2.3235,33.2552,1035.4576
2.3236,33.2552,1035.4001
2.3237,33.2552,1035.2091
2.3238,33.2552,1035.006
2.3239,33.2552,1034.8027
2.324,33.2552,1034.5995
2.3241,33.2552,1034.3964
2.3242,33.2552,1034.1931
2.3243,33.2552,1033.9884
2.3244,33.2552,1033.7548
2.3245,33.2552,1033.521
2.3246,33.2552,1033.2874
2.3247,33.2552,1033.0536
2.3248,33.2552,1032.8199
2.3249,33.2552,1032.5862
2.325,33.2552,1032.3848
2.3251,33.2552,1032.3271
2.3252,33.2552,1032.2697
2.3253,33.2552,1032.212
2.3254,33.2552,1032.1544
2.3255,33.2552,1032.0969
2.3256,33.2552,1032.0393
2.3257,33.2552,1032.0278
2.3258,33.2552,1032.116
2.3259,33.2552,1032.204
2.326,33.2552,1032.2921
2.3261,33.2552,1032.3801
2.3262,33.2552,1032.4683
2.3263,33.2552,1032.5563
2.3264,33.2552,1032.6444
2.3265,33.2552,1032.7324
2.3266,33.2552,1032.8206
2.3267,33.2552,1032.9086
2.3268,33.2552,1032.9967
2.3192,33.2553,1036.502
2.3193,33.2553,1036.3563
2.3194,33.2553,1036.2107
2.3195,33.2553,1036.0908
2.3196,33.2553,1036.1697
2.3197,33.2553,1036.2484
2.3198,33.2553,1036.3271
2.3199,33.2553,1036.406
2.32,33.2553,1036.4847
2.3201,33.2553,1036.5635
2.3202,33.2553,1036.6393
2.3203,33.2553,1036.7062
2.3204,33.2553,1036.7731
2.3205,33.2553,1036.8398
2.3206,33.2553,1036.9067
2.3207,33.2553,1036.9736
2.3208,33.2553,1037.0405
2.3209,33.2553,1037.0052
2.321,33.2553,1036.8047
2.3211,33.2553,1036.604
